,customer_id,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,country,property_valuation,list_price,standard_cost
811,1113,Male,45,1992-06-24,30,Recruiter,Property,Mass Customer,N,No,6,2037,NSW,Australia,12,1222.1522222222222,547.4322222222222
812,1114,Female,96,1976-06-03,47,Structural Engineer,Retail,Mass Customer,N,No,14,4211,QLD,Australia,7,1039.1,595.5699999999999
813,1116,Female,59,1974-06-26,48,Assistant Manager,Health,Mass Customer,N,Yes,16,2527,NSW,Australia,9,1644.1133333333335,292.8066666666667
814,1118,Female,95,1975-12-19,47,Sales Representative,Retail,Mass Customer,N,Yes,9,2152,NSW,Australia,8,841.2975,376.555
815,1120,Female,87,1980-08-31,42,Web Developer IV,Retail,Affluent Customer,N,No,12,2168,NSW,Australia,9,897.71,600.0716666666666
816,1121,Female,30,1984-01-21,39,Registered Nurse,Health,Mass Customer,N,Yes,3,2067,NSW,Australia,11,1486.68,1323.145
817,1124,Male,36,1965-02-03,58,Health Coach III,Health,Affluent Customer,N,Yes,9,2118,NSW,Australia,11,1243.6933333333334,329.68
818,1125,Male,25,1990-01-19,33,Software Test Engineer III,IT,Affluent Customer,N,No,9,2759,NSW,Australia,9,758.7139999999999,190.72799999999998
819,1127,Female,30,1991-02-27,32,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8,2206,NSW,Australia,10,1315.3575,744.095
820,1128,Female,47,1992-04-12,31,Financial Advisor,Financial Services,Mass Customer,N,Yes,8,4869,QLD,Australia,4,1171.0880000000002,493.418
821,1129,Male,2,1977-06-29,45,VP Marketing,Entertainment,Mass Customer,N,Yes,9,4226,QLD,Australia,8,1411.4823076923078,889.1215384615384
822,1132,Female,99,1985-08-01,37,Actuary,Financial Services,Affluent Customer,N,Yes,9,3076,VIC,Australia,7,1172.0155555555555,767.5022222222223
823,1134,Male,22,1994-09-30,28,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3,2076,NSW,Australia,11,971.0557142857143,723.3714285714286
824,1135,Female,60,1980-05-03,43,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11,2539,NSW,Australia,6,1176.8833333333334,590.5566666666666
825,1136,Male,72,1977-08-31,45,Executive Secretary,Property,High Net Worth,N,No,7,2147,NSW,Australia,9,933.4766666666666,358.1716666666667
826,1138,Female,77,1991-09-21,31,Statistician I,Retail,Mass Customer,N,Yes,5,4503,QLD,Australia,6,1251.0266666666666,388.62000000000006
827,1139,Male,52,1982-09-15,40,Editor,Manufacturing,Mass Customer,N,Yes,16,4127,QLD,Australia,2,921.09,562.4475
828,1142,Male,95,1998-05-07,25,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2,2526,NSW,Australia,9,1207.0975,746.665
829,1143,Male,64,1955-03-06,68,Office Assistant IV,Health,Mass Customer,N,Yes,6,2579,NSW,Australia,5,1422.576,767.022
830,1144,Male,73,1996-12-12,26,Environmental Specialist,Health,High Net Worth,N,Yes,5,2177,NSW,Australia,9,1346.5214285714285,494.9142857142857
831,1146,Male,88,1992-08-31,30,Assistant Professor,Financial Services,High Net Worth,N,No,8,3201,VIC,Australia,4,1106.835,459.635
832,1147,Male,71,1968-07-09,54,Health Coach II,Entertainment,High Net Worth,N,Yes,9,2768,NSW,Australia,9,1461.1449999999998,765.5333333333333
833,1148,Male,60,1987-09-28,35,Statistician IV,Financial Services,High Net Worth,N,No,5,2160,NSW,Australia,5,1142.03,578.7800000000001
834,1150,Female,64,1975-09-26,47,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13,4502,QLD,Australia,4,1687.964,426.308
835,1151,Female,27,1965-04-06,58,VP Product Management,Argiculture,High Net Worth,N,Yes,19,2166,NSW,Australia,9,1163.916,474.054
836,1152,Male,47,1998-06-23,24,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3,4551,QLD,Australia,10,1179.34625,614.82875
837,1153,Female,53,1995-01-17,28,Desktop Support Technician,Health,Mass Customer,N,Yes,3,4127,QLD,Australia,4,661.248,160.892
838,1154,Male,26,1974-11-24,48,Research Nurse,Health,Mass Customer,N,Yes,20,2222,NSW,Australia,11,573.7966666666666,414.0783333333333
839,1155,Female,73,1994-01-15,29,VP Marketing,Property,Mass Customer,N,Yes,9,2710,NSW,Australia,1,763.1614285714286,429.95428571428573
840,1156,Female,22,1997-10-16,25,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1,4510,QLD,Australia,3,1491.3600000000001,851.445
841,1157,Male,69,1974-04-03,49,Research Nurse,Health,Affluent Customer,N,Yes,17,2090,NSW,Australia,12,1103.79,384.15285714285716
842,1159,Male,94,1993-01-28,30,Librarian,Entertainment,Mass Customer,N,No,1,3551,VIC,Australia,8,1450.835,862.765
843,1160,Female,98,1965-04-08,58,Speech Pathologist,IT,Affluent Customer,N,No,10,2250,NSW,Australia,7,1064.0033333333333,835.8299999999999
844,1161,Female,86,1977-01-14,46,Senior Quality Engineer,Retail,Mass Customer,N,No,15,4122,QLD,Australia,7,1037.995,370.56
845,1163,Male,77,1981-11-13,41,Cost Accountant,Financial Services,High Net Worth,N,Yes,8,3145,VIC,Australia,9,570.734,215.73200000000003
846,1164,Female,97,1977-01-09,46,Food Chemist,Health,Mass Customer,N,Yes,17,3142,VIC,Australia,9,721.4066666666666,605.7766666666666
847,1165,Female,58,1993-06-23,29,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2,2710,NSW,Australia,1,755.2088888888889,390.0588888888889
848,1166,Female,40,1972-12-05,50,Quality Control Specialist,Health,Affluent Customer,N,No,8,2576,NSW,Australia,8,1273.1333333333334,849.8483333333334
849,1167,Female,20,1996-06-03,27,Software Test Engineer III,Health,Mass Customer,N,No,4,4209,QLD,Australia,6,1026.66,366.1775
850,1168,Male,44,1965-02-16,58,Pharmacist,Health,Affluent Customer,N,No,18,3442,VIC,Australia,8,1466.1657142857143,590.6142857142858
851,1169,Female,33,1967-08-09,55,Actuary,Financial Services,Mass Customer,N,Yes,13,2153,NSW,Australia,10,1086.51,469.6242857142857
852,1170,Female,62,1964-11-30,58,Assistant Professor,IT,Mass Customer,N,Yes,4,4064,QLD,Australia,9,1269.02,598.6800000000001
853,1173,Female,58,1978-03-02,45,Statistician IV,Retail,High Net Worth,N,No,16,2127,NSW,Australia,7,680.9899999999999,564.7833333333333
854,1177,Female,47,1953-08-31,69,Food Chemist,Health,Affluent Customer,N,Yes,6,2150,NSW,Australia,8,1045.93375,740.0525
855,1178,Male,1,1970-05-26,53,Pharmacist,Health,Mass Customer,N,No,13,2118,NSW,Australia,9,1278.26875,632.365
856,1179,Male,56,1988-08-15,34,Media Manager IV,Financial Services,High Net Worth,N,Yes,13,4012,QLD,Australia,8,1610.4875000000002,343.3775
857,1180,Female,48,1975-08-17,47,Account Representative I,Financial Services,Affluent Customer,N,No,10,2747,NSW,Australia,8,967.7075,391.43
858,1181,Female,2,1978-06-06,45,Tax Accountant,Argiculture,Mass Customer,N,No,8,4217,QLD,Australia,8,992.833,541.527
859,1182,Female,84,1975-01-11,48,Data Coordiator,IT,Mass Customer,N,Yes,7,2430,NSW,Australia,3,1198.52375,540.0442857142857
860,1184,Female,89,1968-10-07,54,Social Worker,Health,Mass Customer,N,No,13,2017,NSW,Australia,9,1192.505,473.3566666666666
861,1186,Male,70,1977-05-28,46,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20,2061,NSW,Australia,10,883.225,477.02
862,1189,Male,22,1988-08-29,34,Geologist I,Health,High Net Worth,N,Yes,8,3173,VIC,Australia,9,723.525,355.36
863,1190,Female,67,1968-09-07,54,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10,2830,NSW,Australia,2,675.0216666666666,340.31666666666666
864,1192,Female,31,1969-12-12,53,VP Quality Control,Manufacturing,Mass Customer,N,No,16,2168,NSW,Australia,9,861.2180000000001,581.742
865,1193,Male,58,1986-01-21,37,Safety Technician I,Retail,High Net Worth,N,No,5,2320,NSW,Australia,5,1173.655,933.1
866,1194,Female,69,1992-03-25,31,Junior Executive,Telecommunications,Affluent Customer,N,No,3,4118,QLD,Australia,4,978.66625,460.095
867,1195,Female,0,1978-03-22,45,VP Marketing,Telecommunications,Mass Customer,N,No,18,3043,VIC,Australia,8,1035.676,342.914
868,1196,Female,23,1998-03-19,25,Research Nurse,Health,Mass Customer,N,No,2,2251,NSW,Australia,10,884.6366666666667,642.0733333333334
869,1197,Female,44,1997-10-16,25,Professor,Financial Services,High Net Worth,N,Yes,5,2560,NSW,Australia,8,1113.9725,724.1899999999999
870,1198,Female,73,1973-09-30,49,Sales Representative,Retail,High Net Worth,N,No,7,2873,NSW,Australia,1,1066.2633333333333,678.9433333333333
871,1199,Male,7,1958-06-14,64,VP Accounting,Financial Services,Affluent Customer,N,Yes,5,2541,NSW,Australia,7,761.30625,506.64125
872,1200,Female,38,1974-04-30,49,Librarian,Entertainment,High Net Worth,N,No,18,4350,QLD,Australia,3,859.5400000000001,406.74333333333334
873,1202,Male,90,1992-02-26,31,Sales Representative,Retail,Mass Customer,N,Yes,8,2155,NSW,Australia,10,1410.4433333333334,1213.0133333333333
874,1203,Female,38,1988-05-06,35,Technical Writer,Health,Affluent Customer,N,No,22,4017,QLD,Australia,6,1036.59,206.35
875,1204,Female,12,1971-03-24,52,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16,2222,NSW,Australia,10,820.4866666666667,207.74
876,1205,Male,38,1978-06-05,45,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13,2222,NSW,Australia,10,1228.4177777777777,580.8077777777778
877,1206,Female,13,1978-05-07,45,Paralegal,Financial Services,Mass Customer,N,No,13,3429,VIC,Australia,5,1614.88,1170.02
878,1207,Female,30,1997-09-25,25,Engineer IV,Health,Mass Customer,N,No,1,2321,NSW,Australia,4,585.5842857142858,424.71714285714285
879,1208,Female,23,1983-12-26,39,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15,2079,NSW,Australia,10,1357.8139999999999,710.1400000000001
880,1209,Male,40,1977-09-06,45,Senior Developer,Property,High Net Worth,N,Yes,11,3072,VIC,Australia,9,1184.275,279.43
881,1211,Male,45,1978-07-23,44,VP Sales,Financial Services,Affluent Customer,N,Yes,14,2007,NSW,Australia,8,669.3125,295.3275
882,1212,Female,28,1968-10-24,54,Legal Assistant,Property,Affluent Customer,N,No,13,2620,NSW,Australia,9,1281.1133333333335,503.90333333333336
883,1214,Male,0,1989-05-01,34,Internal Auditor,Property,High Net Worth,N,No,15,2086,NSW,Australia,11,1062.925,149.9025
884,1215,Female,79,1967-02-26,56,VP Quality Control,Manufacturing,Mass Customer,N,No,11,2231,NSW,Australia,10,951.45,561.5775
885,1216,Female,15,1959-06-25,63,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,10,3175,VIC,Australia,7,838.6325,299.4525
886,1217,Female,67,1968-08-19,54,Structural Engineer,Manufacturing,High Net Worth,N,No,16,2580,NSW,Australia,4,1143.0757142857144,675.8457142857143
887,1221,Male,75,1995-09-25,27,VP Product Management,Health,High Net Worth,N,Yes,14,2020,NSW,Australia,9,758.5371428571428,544.1814285714286
888,1222,Female,83,1970-11-01,52,Account Executive,Property,Mass Customer,N,No,19,3930,VIC,Australia,9,982.3433333333334,759.68
889,1223,Female,19,1965-01-05,58,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,16,2480,NSW,Australia,7,623.96875,344.55625
890,1224,Female,9,1977-04-04,46,Junior Executive,Manufacturing,Mass Customer,N,No,16,2259,NSW,Australia,6,1215.31375,591.775
891,1225,Male,5,1988-01-22,35,Clinical Specialist,Health,Mass Customer,N,Yes,10,3130,VIC,Australia,10,1317.9,798.2525
892,1226,Female,32,1981-03-16,42,Director of Sales,Health,Mass Customer,N,Yes,13,3029,VIC,Australia,7,1037.73,850.242
893,1227,Female,63,1989-09-30,33,Software Engineer I,IT,Affluent Customer,N,Yes,12,2285,NSW,Australia,7,778.3891666666667,436.56749999999994
894,1228,Female,43,1962-04-27,61,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,6,2830,NSW,Australia,4,890.2925,659.7075
895,1229,Male,38,2000-01-08,23,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1,2119,NSW,Australia,11,761.6522222222222,427.6933333333333
896,1231,Female,94,1973-07-28,49,Social Worker,Health,Affluent Customer,N,No,18,2120,NSW,Australia,10,1000.2750000000001,140.97
897,1232,Male,83,1959-09-12,63,Help Desk Operator,Property,Affluent Customer,N,No,20,4573,QLD,Australia,8,1194.0211111111112,637.1433333333333
898,1235,Female,24,1969-02-28,54,Dental Hygienist,Health,Mass Customer,N,No,9,2852,NSW,Australia,2,1446.75,288.03000000000003
899,1236,Male,75,1974-05-21,49,Web Designer IV,Financial Services,High Net Worth,N,Yes,18,3030,VIC,Australia,7,1116.3799999999999,398.668
900,1237,Female,6,1969-12-31,53,Research Nurse,Health,High Net Worth,N,No,16,3677,VIC,Australia,4,1282.9454545454546,650.08
901,1240,Female,64,1965-05-13,58,Sales Associate,Manufacturing,Mass Customer,N,Yes,19,2760,NSW,Australia,8,1158.705,404.9425
902,1241,Female,23,1986-03-22,37,Pharmacist,Health,Affluent Customer,N,Yes,11,2750,NSW,Australia,9,1009.3914285714285,745.8828571428572
903,1242,Male,36,1973-02-04,50,Human Resources Assistant III,Property,High Net Worth,N,Yes,18,3806,VIC,Australia,7,890.1566666666668,523.2166666666667
904,1243,Male,73,1953-08-09,69,Research Assistant II,Retail,Mass Customer,N,No,8,2155,NSW,Australia,11,1162.508,649.765
905,1245,Male,34,1994-05-31,29,Product Engineer,Manufacturing,Affluent Customer,N,No,1,2155,NSW,Australia,10,840.8985714285715,470.00857142857143
906,1247,Female,15,1960-10-05,62,Geologist I,Entertainment,Affluent Customer,N,No,11,4820,QLD,Australia,1,1458.9625,746.7275
907,1250,Female,42,2001-11-02,21,Help Desk Technician,Manufacturing,Mass Customer,N,No,1,4818,QLD,Australia,7,953.4190000000001,344.093
908,1251,Male,63,1997-10-01,25,Desktop Support Technician,Property,Mass Customer,N,No,2,4519,QLD,Australia,6,590.085,219.8175
909,1252,Male,46,1965-01-16,58,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14,4806,QLD,Australia,4,1380.7271428571428,730.9685714285714
910,1253,Female,81,1996-08-19,26,Research Assistant I,Manufacturing,Mass Customer,N,No,5,4805,QLD,Australia,2,959.085,471.9725
911,1254,Male,60,1958-12-18,64,Graphic Designer,Retail,Mass Customer,N,Yes,5,4701,QLD,Australia,1,970.2314285714285,479.30285714285714
912,1256,Male,8,1986-05-11,37,Food Chemist,Health,High Net Worth,N,No,9,4560,QLD,Australia,6,1013.8583333333332,669.09
913,1257,Male,40,1972-06-19,50,Assistant Professor,Property,Affluent Customer,N,Yes,9,4740,QLD,Australia,2,902.9699999999999,305.92
914,1258,Male,89,1978-04-21,45,Geological Engineer,Manufacturing,Mass Customer,N,No,6,4720,QLD,Australia,1,1118.195,438.0425
915,1259,Female,23,1973-11-24,49,Assistant Professor,Financial Services,Mass Customer,N,No,9,4702,QLD,Australia,1,1210.0242857142857,732.5771428571428
916,1260,Male,92,1989-10-01,33,Tax Accountant,Property,Mass Customer,N,No,9,4702,QLD,Australia,2,769.1940000000001,330.146
917,1261,Female,61,1971-02-16,52,Legal Assistant,Manufacturing,Mass Customer,N,No,4,4127,QLD,Australia,2,813.1033333333334,549.02
918,1263,Male,41,1973-06-16,49,Nurse,Manufacturing,Affluent Customer,N,No,8,4670,QLD,Australia,1,892.3816666666667,400.545
919,1265,Male,72,1987-07-22,35,Biostatistician I,Property,Mass Customer,N,Yes,2,4655,QLD,Australia,3,1112.465,813.5625000000001
920,1266,Male,68,1978-05-02,45,Human Resources Manager,Health,Mass Customer,N,Yes,10,4610,QLD,Australia,1,2091.47,388.92
921,1267,Male,39,1979-06-03,44,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,19,4655,QLD,Australia,3,1588.1025,948.73
922,1269,Male,56,1990-08-25,32,Account Coordinator,Property,High Net Worth,N,Yes,7,4702,QLD,Australia,6,987.6266666666667,675.94
923,1270,Male,72,1983-02-27,40,Paralegal,Financial Services,Affluent Customer,N,No,10,4702,QLD,Australia,6,990.54,462.27
924,1271,Female,71,1994-07-11,28,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6,4506,QLD,Australia,4,1693.7649999999999,1218.705
925,1273,Male,48,1974-07-31,48,General Manager,Financial Services,Affluent Customer,N,Yes,14,4503,QLD,Australia,2,1016.7700000000001,499.52
926,1274,Male,12,1977-11-16,45,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20,4512,QLD,Australia,7,748.233,390.883
927,1275,Female,70,1966-01-10,57,General Manager,Health,Mass Customer,N,Yes,8,4511,QLD,Australia,2,949.6899999999999,693.0100000000001
928,1276,Male,24,1964-06-07,59,Dental Hygienist,Health,Affluent Customer,N,No,4,4500,QLD,Australia,8,1292.65,807.6949999999999
929,1278,Female,14,1998-11-15,24,Pharmacist,Health,Affluent Customer,N,No,2,4370,QLD,Australia,4,1639.7925,1459.415
930,1279,Male,30,1962-08-12,60,Staff Accountant I,Financial Services,Mass Customer,N,No,20,4817,QLD,Australia,3,1017.7716666666666,614.0566666666667
931,1280,Male,71,1978-01-24,45,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15,4350,QLD,Australia,7,1200.5124999999998,500.6575
932,1281,Male,29,1968-07-07,54,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16,4213,QLD,Australia,8,1134.3933333333332,738.8566666666667
933,1282,Male,99,1980-11-15,42,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14,4340,QLD,Australia,5,1258.7437499999999,568.5675
934,1283,Female,43,1994-08-23,28,Clinical Specialist,Health,Mass Customer,N,No,1,4122,QLD,Australia,7,1482.2,976.1500000000001
935,1284,Male,30,1976-01-28,47,Junior Executive,Entertainment,Affluent Customer,N,No,11,4306,QLD,Australia,8,139.60333333333332,104.10333333333334
936,1285,Male,44,1973-05-23,50,Office Assistant III,Manufacturing,Mass Customer,N,Yes,12,4306,QLD,Australia,6,1454.85375,647.79
937,1286,Female,83,1975-06-28,47,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16,4306,QLD,Australia,8,914.4171428571428,569.3828571428572
938,1287,Male,72,1960-10-23,62,Systems Administrator I,Financial Services,Mass Customer,N,Yes,20,4306,QLD,Australia,4,1367.8857142857144,588.3185714285713
939,1288,Female,51,1979-10-07,43,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18,4306,QLD,Australia,7,1564.9879999999998,919.5619999999999
940,1290,Male,49,1967-08-08,55,VP Marketing,Financial Services,High Net Worth,N,Yes,6,4305,QLD,Australia,5,1321.2188888888888,474.99222222222215
941,1291,Male,0,1980-08-16,42,Quality Engineer,Health,Mass Customer,N,No,12,4304,QLD,Australia,2,1235.9885714285715,500.6657142857143
942,1293,Male,89,1980-10-07,42,Quality Engineer,IT,Mass Customer,N,No,8,4300,QLD,Australia,6,1179.288,231.95
943,1295,Male,66,1997-01-25,26,Nurse,Argiculture,Mass Customer,N,Yes,5,4209,QLD,Australia,7,1020.9671428571429,544.055
944,1296,Female,61,1989-03-11,34,Paralegal,Financial Services,Affluent Customer,N,Yes,9,4211,QLD,Australia,6,1494.46,796.1425
945,1297,Male,91,1981-02-12,42,Social Worker,Health,Mass Customer,N,No,3,4210,QLD,Australia,7,1006.2466666666666,602.1583333333333
946,1298,Male,35,1974-04-06,49,Research Nurse,Health,Mass Customer,N,No,16,4205,QLD,Australia,5,1494.396,671.7239999999999
947,1300,Female,0,1991-03-10,32,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9,4165,QLD,Australia,9,1536.2250000000001,511.455
948,1301,Female,17,1991-11-25,31,Structural Analysis Engineer,Health,Mass Customer,N,No,9,4165,QLD,Australia,7,674.555,402.21625
949,1302,Female,29,1998-05-03,25,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2,4053,QLD,Australia,7,1310.4484615384617,899.9307692307692
950,1305,Male,97,1970-03-01,53,Executive Secretary,Financial Services,High Net Worth,N,Yes,6,4124,QLD,Australia,4,972.558,407.558
951,1306,Male,13,1956-04-12,67,Occupational Therapist,Health,Affluent Customer,N,Yes,13,4208,QLD,Australia,7,1186.8733333333332,272.5233333333333
952,1307,Female,73,1970-09-06,52,Dental Hygienist,Health,High Net Worth,N,Yes,10,4123,QLD,Australia,6,1098.7266666666667,595.7566666666667
953,1310,Male,38,1986-12-20,36,Geological Engineer,Manufacturing,High Net Worth,N,Yes,13,4164,QLD,Australia,9,835.4040000000001,377.55
